"","Week.ended","signal","Female.75.84","fit","upr","lwr"
"465",2018-11-30,1332.6142443702,1325,NA,NA,NA
"466",2018-12-07,1374.92603138182,1392,NA,NA,NA
"467",2018-12-14,1445.53487720226,1386,NA,NA,NA
"468",2018-12-21,1254.6461065154,1456,NA,NA,NA
"469",2018-12-28,1333.23524518403,962,NA,NA,NA
"470",2019-01-04,1685.76375745266,1488,NA,NA,NA
"471",2019-01-11,1667.09417735974,1733,NA,NA,NA
"472",2019-01-18,1571.46086990514,1577,NA,NA,NA
"473",2019-01-25,1502.81377469139,1500,NA,NA,NA
"474",2019-02-01,1457.99331637162,1462,NA,NA,NA
"475",2019-02-08,1472.66773175968,1533,NA,NA,NA
"476",2019-02-15,1476.93887773254,1616,NA,NA,NA
"477",2019-02-22,1451.66292838247,1473,NA,NA,NA
"478",2019-03-01,1426.99712921684,1461,NA,NA,NA
"479",2019-03-08,1444.48774571905,1378,NA,NA,NA
"480",2019-03-15,1428.46910042419,1402,NA,NA,NA
"481",2019-03-22,1312.08517108767,1352,NA,NA,NA
"482",2019-03-29,1307.69171037453,1324,NA,NA,NA
"483",2019-04-05,1369.42234725738,1348,NA,NA,NA
"484",2019-04-12,1355.90948169874,1364,NA,NA,NA
"485",2019-04-19,1311.01091181141,1127,NA,NA,NA
"486",2019-04-26,1337.1104069517,1268,NA,NA,NA
"487",2019-05-03,1279.5504308304,1498,NA,NA,NA
"488",2019-05-10,1298.27624096088,1217,NA,NA,NA
"489",2019-05-17,1308.37219772432,1336,NA,NA,NA
"490",2019-05-24,1218.29252073871,1382,NA,NA,NA
"491",2019-05-31,1196.63176351565,1156,NA,NA,NA
"492",2019-06-07,1281.50585512255,1247,NA,NA,NA
"493",2019-06-14,1232.09846843674,1208,NA,NA,NA
"494",2019-06-21,1210.54208245206,1231,NA,NA,NA
"495",2019-06-28,1216.86325627485,1183,NA,NA,NA
"496",2019-07-05,1199.78025940556,1230,NA,NA,NA
"497",2019-07-12,1221.13009843405,1222,NA,NA,NA
"498",2019-07-19,1192.04921821396,1230,NA,NA,NA
"499",2019-07-26,1199.42816394948,1206,NA,NA,NA
"500",2019-08-02,1203.67503530644,1219,NA,NA,NA
"501",2019-08-09,1183.98072888136,1165,NA,NA,NA
"502",2019-08-16,1204.7566979814,1159,NA,NA,NA
"503",2019-08-23,1152.94849516471,1122,NA,NA,NA
"504",2019-08-30,1168.63319130768,1079,NA,NA,NA
"505",2019-09-06,1221.88314705411,1288,NA,NA,NA
"506",2019-09-13,1237.29828686145,1233,NA,NA,NA
"507",2019-09-20,1251.36521412126,1283,NA,NA,NA
"508",2019-09-27,1266.01500711035,1246,NA,NA,NA
"509",2019-10-04,1291.37159958458,1291,NA,NA,NA
"510",2019-10-11,1314.24131453205,1344,NA,NA,NA
"511",2019-10-18,1331.96014683672,1369,NA,NA,NA
"512",2019-10-25,1317.67097315361,1249,NA,NA,NA
"513",2019-11-01,1361.10681027376,1437,NA,NA,NA
"514",2019-11-08,1376.26259501473,1382,NA,NA,NA
"515",2019-11-15,1376.31577203904,1435,NA,NA,NA
"516",2019-11-22,1373.19660495271,1439,NA,NA,NA
"517",2019-11-29,1416.55369121546,1396,NA,NA,NA
"518",2019-12-06,1459.1365997719,1439,NA,NA,NA
"519",2019-12-13,1531.33060167311,1504,NA,NA,NA
"520",2019-12-20,1340.88974213684,1566,NA,NA,NA
"521",2019-12-27,1419.08787213857,1108,NA,NA,NA
"522",2020-01-03,1769.10136288997,1705,NA,NA,NA
"523",2020-01-10,1743.19667743771,1918,NA,NA,NA
"524",2020-01-17,1636.48271530892,1749,NA,NA,NA
"525",2020-01-24,1552.97719486241,1567,NA,NA,NA
"526",2020-01-31,1492.70375314212,1510,NA,NA,NA
"527",2020-02-07,1491.45588444959,1468,NA,NA,NA
"528",2020-02-14,1482.76359731088,1413,NA,NA,NA
"529",2020-02-21,1451.89854169668,1362,NA,NA,NA
"530",2020-02-28,1425.57175249431,1388,NA,NA,NA
"531",2020-03-06,NA,NA,1443.92892774374,1671.16865514126,1216.68920034623
"532",2020-03-13,NA,NA,1426.42892774374,1656.9702729188,1195.88758256868
"533",2020-03-20,NA,NA,1307.62892774375,1541.4252706633,1073.83258482419
"534",2020-03-27,NA,NA,1302.22892774374,1539.23556919074,1065.22228629674
"535",2020-04-03,NA,NA,1363.52892774374,1603.70296093096,1123.35489455651
"536",2020-04-10,NA,NA,1348.82892774375,1592.1291216295,1105.52873385799
"537",2020-04-17,NA,NA,1303.02892774374,1549.4156207129,1056.64223477459
"538",2020-04-24,NA,NA,1321.72892774375,1571.16393049939,1072.29392498811
"539",2020-05-01,NA,NA,1254.32892774374,1506.7754344083,1001.88242107919
"540",2020-05-08,NA,NA,1270.92892774374,1526.3514342982,1015.50642118927
"541",2020-05-15,NA,NA,1276.02892774374,1534.39315704416,1017.66469844333
"542",2020-05-22,NA,NA,1181.92892774375,1443.20176044823,920.65609503926
"543",2020-05-29,NA,NA,1162.02892774374,1426.17833856432,897.879516923169
"544",2020-06-05,NA,NA,1247.22892774374,1514.22392650643,980.233928981055
"545",2020-06-12,NA,NA,1196.92892774374,1466.73950480053,927.118350686955
"546",2020-06-19,NA,NA,1173.62892774374,1446.22600333177,901.031852155713
"547",2020-06-26,NA,NA,1178.92892774375,1454.28430493217,903.573550555328
"548",2020-07-03,NA,NA,1159.62892774374,1437.71524864789,881.542606839592
"549",2020-07-10,NA,NA,1179.82892774374,1460.61963272066,899.038222766819
"550",2020-07-17,NA,NA,1149.62892774374,1433.09821731294,866.159638174542
"551",2020-07-24,NA,NA,1157.22892774374,1443.3517270036,871.106128483887
"552",2020-07-31,NA,NA,1161.92892774375,1450.68085307711,873.177002410381
"553",2020-08-07,NA,NA,1143.22892774374,1434.5862556268,851.871599860685
"554",2020-08-14,NA,NA,1164.32892774374,1458.26856549031,870.389289997168
"555",2020-08-21,NA,NA,1111.22892774375,1407.72838603333,814.729469454162
"556",2020-08-28,NA,NA,1124.52892774374,1423.56629479583,825.491560691651
"557",2020-09-04,NA,NA,1172.22892774375,1473.78284501374,870.675010473755
"558",2020-09-11,NA,NA,1184.42892774374,1488.47856702705,880.379288460442
"559",2020-09-18,NA,NA,1195.12892774374,1501.65396958492,888.603885902558
"560",2020-09-25,NA,NA,1207.52892774375,1516.50954105657,898.548314430926
"561",2020-10-02,NA,NA,1229.92892774375,1541.34575055619,918.512104931305
"562",2020-10-09,NA,NA,1249.82892774374,1563.66304898939,935.994806498099
"563",2020-10-16,NA,NA,1265.62892774374,1581.86187002752,949.39598545996
"564",2020-10-23,NA,NA,1250.72892774375,1569.34263101604,932.115224471449
"565",2020-10-30,NA,NA,1291.12892774374,1612.10573382218,970.152121665304
"566",2020-11-06,NA,NA,1305.92892774374,1629.25156562694,982.606289860548
"567",2020-11-13,NA,NA,1305.82892774374,1631.4804996656,980.177355821883
"568",2020-11-20,NA,NA,1304.62892774374,1632.59289592105,976.664959566435
"569",2020-11-27,NA,NA,1352.22892774374,1682.48910177331,1021.96875371418
"570",2020-12-04,NA,NA,1398.32892774374,1730.86945260871,1065.78840287877
"571",2020-12-11,NA,NA,1473.32892774375,1808.13427239179,1138.5235830957
"572",2020-12-18,NA,NA,1284.72892774374,1621.78387420251,947.673981284967
"573",2020-12-25,NA,NA,1372.71734310425,1711.64105575093,1033.79363045757
"574",2021-01-01,NA,NA,1721.53552492245,2062.66337494753,1380.40767489736
"575",2021-01-08,NA,NA,1692.17188855881,2035.48972545527,1348.85405166235
"576",2021-01-15,NA,NA,1588.1718885588,1933.66583090771,1242.6779462099
"577",2021-01-22,NA,NA,1511.35370674063,1859.01013378939,1163.69727969186
"578",2021-01-29,NA,NA,1458.26279764972,1808.06834125479,1108.45725404464
"579",2021-02-05,NA,NA,1464.80825219517,1816.74978910914,1112.8667152812
"580",2021-02-12,NA,NA,1463.0809794679,1817.14562395233,1109.01633498346
"581",2021-02-19,NA,NA,1436.71734310426,1792.89243985082,1080.54224635771
"582",2021-02-26,NA,NA,1411.71734310426,1769.99046044764,1053.44422576088
"583",2021-03-05,NA,NA,1430.07451835369,1793.24980220017,1066.89923450722
"584",2021-03-12,NA,NA,1412.57451835369,1778.20070480687,1046.94833190051
"585",2021-03-19,NA,NA,1293.7745183537,1661.83528730853,925.713749398866
"586",2021-03-26,NA,NA,1288.37451835369,1658.85387144499,917.895165262392
"587",2021-04-02,NA,NA,1349.67451835369,1722.55676852158,976.792268185789
"588",2021-04-09,NA,NA,1334.9745183537,1710.24427987679,959.704756830602
"589",2021-04-16,NA,NA,1289.17451835369,1666.81669732332,911.532339384067
"590",2021-04-23,NA,NA,1307.8745183537,1687.8743035645,927.874733142901
"591",2021-04-30,NA,NA,1240.47451835369,1622.8173725874,858.131664119985
"592",2021-05-07,NA,NA,1257.07451835369,1641.74617003458,872.402866672796
"593",2021-05-14,NA,NA,1262.17451835369,1649.16095355554,875.188083151849
"594",2021-05-21,NA,NA,1168.0745183537,1557.36197313944,778.787063567959
"595",2021-05-28,NA,NA,1148.17451835369,1539.74947143022,756.599565277166
"596",2021-06-04,NA,NA,1233.37451835369,1627.22368402528,839.525352682096
"597",2021-06-11,NA,NA,1183.07451835369,1579.18483975865,786.964196948738
"598",2021-06-18,NA,NA,1159.7745183537,1558.1331609697,761.415875737693
"599",2021-06-25,NA,NA,1165.0745183537,1565.66886375836,764.480172949035
"600",2021-07-02,NA,NA,1145.77451835369,1548.59215822752,742.956878479872
"601",2021-07-09,NA,NA,1165.97451835369,1571.00324871346,760.945787993926
"602",2021-07-16,NA,NA,1135.77451835369,1543.00233400504,728.546702702343
"603",2021-07-23,NA,NA,1143.3745183537,1552.78960755229,733.959429155097
"604",2021-07-30,NA,NA,1148.0745183537,1559.665257665,736.4837790424
"605",2021-08-06,NA,NA,1129.37451835369,1543.12946770192,715.619569005474
"606",2021-08-13,NA,NA,1150.47451835369,1566.38241625114,734.566620456242
"607",2021-08-20,NA,NA,1097.3745183537,1515.42427730208,679.324759405313
"608",2021-08-27,NA,NA,1110.67451835369,1530.85522040952,690.493816297866
"609",2021-09-03,NA,NA,1158.3745183537,1580.67541085033,736.073625857063
"610",2021-09-10,NA,NA,1170.5745183537,1594.98500977301,746.164026934386
"611",2021-09-17,NA,NA,1181.27451835369,1607.78417434064,754.764862366736
"612",2021-09-24,NA,NA,1193.6745183537,1622.27305786758,765.075978839814
"613",2021-10-01,NA,NA,1216.0745183537,1646.75180995004,785.397226757358
"614",2021-10-08,NA,NA,1235.9745183537,1668.72057659119,803.228460116205
"615",2021-10-15,NA,NA,1251.77451835369,1686.57950032079,816.969536386588
"616",2021-10-22,NA,NA,1236.8745183537,1673.72872030984,800.020316397552
"617",2021-10-29,NA,NA,1277.27451835369,1716.16837248025,838.380664227136
"618",2021-11-05,NA,NA,1292.07451835369,1732.99858961018,851.15044709721
"619",2021-11-12,NA,NA,1291.97451835369,1734.91950143479,849.029535272588
"620",2021-11-19,NA,NA,1290.77451835369,1735.7312347431,845.817801964286
"621",2021-11-26,NA,NA,1338.3745183537,1785.33391347071,891.415123236678
"622",2021-12-03,NA,NA,1384.47451835369,1833.42765878897,935.521377918414
"623",2021-12-10,NA,NA,1459.4745183537,1910.41258919051,1008.53644751689
"624",2021-12-17,NA,NA,1270.87451835369,1723.7888205714,817.960216135988
"625",2021-12-24,NA,NA,1358.8629337142,1813.60968015947,904.116187268927
"626",2021-12-31,NA,NA,1707.6811155324,2164.34658570632,1251.01564535847
"627",2022-01-07,NA,NA,1678.31747916876,2136.89364502977,1219.74131330775
"628",2022-01-14,NA,NA,1574.31747916876,2034.79641260915,1113.83854572836
"629",2022-01-21,NA,NA,1497.49929735058,1959.87316814024,1035.12542656092
"630",2022-01-28,NA,NA,1444.40838825967,1908.66946204857,980.147314470762
"631",2022-02-04,NA,NA,1450.95384280512,1917.09447918242,984.813206427811
"632",2022-02-11,NA,NA,1449.22657007785,1917.23922068556,981.213919470137
"633",2022-02-18,NA,NA,1422.86293371422,1892.74014041344,952.98572701499
"634",2022-02-25,NA,NA,1397.86293371421,1869.59732680219,926.128540626238
