"","Week.ended","2.5%","50%","97.5%","fit"
"554",2020-08-14,26339.1422512218,29851.5470014669,33157.3891999686,29800.616873881
"555",2020-08-21,27291.776750853,30966.7304946623,34497.3397881577,30904.3068559026
"556",2020-08-28,28157.7070676991,32080.57297004,35817.4271221955,32021.9752647648
"557",2020-09-04,29098.9917968623,33241.8699572265,37255.7807241466,33184.7707992872
"558",2020-09-11,30047.4915722201,34412.5546093277,38646.3072305666,34362.5104393573
"559",2020-09-18,30944.8372460043,35617.3332996516,40000.2200112641,35549.7947389919
"560",2020-09-25,31898.6135380383,36805.7162587424,41378.3446426671,36748.5837899065
"561",2020-10-02,32872.7956188751,38056.4225924517,42767.3194182785,37972.1523290149
"562",2020-10-09,33891.8181450072,39311.54271161,44248.4355933325,39217.43866374
"563",2020-10-16,34905.8408701885,40544.5490508851,45684.8963355447,40477.4319030917
"564",2020-10-23,36016.4658906565,41800.3807117098,47124.0236451782,41725.1979808377
"565",2020-10-30,37041.6286253725,43110.3696471263,48698.632890056,43012.6716824854
"566",2020-11-06,38186.4968009156,44395.2165586218,50279.2444691719,44314.4920197002
"567",2020-11-13,39291.7950184526,45711.5146483706,51782.9918051183,45614.875383165
"568",2020-11-20,40308.8216610023,47048.2773156956,53277.561486794,46915.0036259323
"569",2020-11-27,41369.3363077014,48411.4275233116,54873.489465702,48263.1254805649
"570",2020-12-04,42528.6183576366,49826.3697630162,56530.6418417903,49659.2511545122
"571",2020-12-11,43801.2189086425,51266.1287634626,58291.1825899744,51126.1060637189
"572",2020-12-18,44767.3097857807,52558.3811184152,59789.5589759469,52406.6568765955
"573",2020-12-25,45848.9871619248,53922.6996850976,61354.9908812117,53776.5220630841
"574",2021-01-01,47359.1601035849,55600.7960573979,63252.9477777485,55494.4893235532
"575",2021-01-08,48803.4729257618,57270.1744171578,65143.050111386,57184.1211400845
"576",2021-01-15,50176.4617469801,58852.4145071251,66967.3647579461,58772.6270909861
"577",2021-01-22,51415.654856543,60364.0823920697,68662.7886119339,60281.9555740729
"578",2021-01-29,52616.128989562,61855.482964597,70397.1783970662,61739.6166525626
"579",2021-02-05,53879.3141479373,63355.6330804046,72198.4930962865,63202.6158721165
"580",2021-02-12,55101.3620604257,64795.3584923274,73810.325295286,64661.6241992493
"581",2021-02-19,56196.8377385039,66229.4391011691,75438.1989597799,66094.0764721473
"582",2021-02-26,57389.6023552934,67602.6919117617,77040.2174627455,67503.4957099396
"583",2021-03-05,58584.0650579304,69014.0984578613,78750.4239022147,68927.4689095797
"584",2021-03-12,59635.7383813613,70460.2826911819,80402.2911880924,70334.6944326574
"585",2021-03-19,60799.0530698988,71742.3226608513,81979.5040693286,71623.6005092413
"586",2021-03-26,61877.5808168079,73075.3240221439,83586.3486789847,72909.7062153285
"587",2021-04-02,62867.2095357034,74448.8937561427,85152.8405425355,74256.3881038086
"588",2021-04-09,63962.4070513003,75764.8271195168,86721.7885685109,75586.3825284918
"589",2021-04-16,64911.028967694,77042.4149600125,88260.6211942072,76871.3940177588
"590",2021-04-23,66023.1743432571,78358.6100873711,89869.9879597604,78175.1254956531
"591",2021-04-30,66971.5735942063,79586.9364825996,91452.1512348929,79413.6776481138
"592",2021-05-07,67924.1141139237,80843.4851157776,93038.7989393234,80668.1902085318
"593",2021-05-14,68839.7821831657,82105.3690720926,94579.9174475392,81926.9754403999
"594",2021-05-21,69851.4524452953,83192.2741048314,96013.2811689029,83090.7487590574
"595",2021-05-28,70735.3712929162,84336.3649277595,97461.5301337172,84236.3908610936
"596",2021-06-04,71618.6952895966,85607.4844194912,98940.152516154,85465.936919396
"597",2021-06-11,72510.7469412442,86704.7643308803,100431.567704998,86645.3627673975
"598",2021-06-18,73456.3057814391,87832.0637006021,101816.325186826,87798.3374627064
"599",2021-06-25,74268.1582318056,88966.408592063,103180.227381282,88956.9432027522
"600",2021-07-02,75093.8854038287,90087.8917237805,104539.981012152,90098.908934161
"601",2021-07-09,76003.3634318674,91224.4711917354,105937.116759713,91260.1251603244
"602",2021-07-16,76799.0989393869,92313.9623341131,107297.100330244,92389.4539771973
"603",2021-07-23,77573.1765657687,93464.137608378,108687.801186455,93527.7088434941
"604",2021-07-30,78388.9524957392,94630.3439242789,110110.159805007,94671.4112810651
"605",2021-08-06,79239.4651674899,95762.3289691176,111588.963554783,95796.3033459892
"606",2021-08-13,79991.6721685668,96900.809782272,113141.668679303,96944.5754448772
"607",2021-08-20,80805.3010018283,97975.4324669682,114591.885186775,98036.8026174067
"608",2021-08-27,81681.6645301828,99110.5333284483,116130.603440613,99142.8712670119
"609",2021-09-03,82535.4284227591,100248.286263206,117505.397328771,100294.305546085
"610",2021-09-10,83414.6894506018,101439.382564388,119020.905665575,101460.65447734
"611",2021-09-17,84330.3256105396,102709.071044894,120579.14880467,102636.058282301
"612",2021-09-24,85269.3530723641,103910.443816797,122113.04487144,103822.997694042
"613",2021-10-01,86024.7882996603,105098.782970954,123687.123333896,105033.393503753
"614",2021-10-08,86840.4520890558,106338.752948003,125294.850970154,106266.384198407
"615",2021-10-15,87773.6324500115,107560.722145023,126898.134997293,107514.407044405
"616",2021-10-22,88764.8399414814,108756.017138643,128396.884898659,108748.653604575
"617",2021-10-29,89766.9268297113,110003.119172563,129864.574176714,110021.802733687
"618",2021-11-05,90671.9961274683,111295.237432888,131406.649926125,111308.79297432
"619",2021-11-12,91560.1939900768,112510.349960335,132943.818849304,112594.730766889
"620",2021-11-19,92499.9302093136,113865.981066046,134747.599981746,113880.237672562
"621",2021-11-26,93542.5411248211,115262.937773479,136567.440443309,115214.596113882
"622",2021-12-03,94573.1044762005,116651.859051945,138503.494184831,116597.462414498
"623",2021-12-10,95630.1293672177,118102.755743485,140367.230999516,118051.229715599
"624",2021-12-17,96553.0098007835,119420.499988743,141976.972979967,119318.748020769
"625",2021-12-24,97439.1238856927,120758.087070232,143596.612533263,120674.297355672
"626",2021-12-31,98844.9009978178,122484.57528347,145656.639238655,122378.693033688
"627",2022-01-07,100187.850988312,124174.651585346,147838.760286889,124054.081253679
"628",2022-01-14,101223.592221702,125753.849976895,149895.647894348,125627.84974768
"629",2022-01-21,102360.631270946,127245.344676076,151749.151710641,127121.847568761
"630",2022-01-28,103631.651639952,128681.678712735,153664.640711198,128564.17781289
"631",2022-02-04,104685.358776042,130153.702683174,155639.636391546,130012.78364225
"632",2022-02-11,105669.029902942,131566.741342315,157513.681122659,131457.629582278
"633",2022-02-18,106659.737420381,132947.894905415,159422.678278747,132876.328823831
"634",2022-02-25,107660.475485632,134354.364584517,161264.25099094,134271.416024437
