"","Week.ended","2.5%","50%","97.5%","fit"
"614",2021-10-08,65255.4061606423,75915.6347762288,86397.4184190737,75924.9796231299
"615",2021-10-15,65902.1901726067,76806.6084574441,87492.2231477688,76822.5281920012
"616",2021-10-22,66594.3491902463,77720.9554062521,88569.9528503502,77732.4582454793
"617",2021-10-29,67271.8713855434,78604.5115356014,89637.9780030931,78631.3912210763
"618",2021-11-05,67956.6266054398,79515.2403777299,90749.4363979816,79556.8038345809
"619",2021-11-12,68691.7080345236,80443.6806070573,91846.4996319095,80478.8388068042
"620",2021-11-19,69452.0427018595,81387.0646345516,92890.7312139378,81403.386489999
"621",2021-11-26,70301.4705452659,82366.904584274,94109.1550690818,82371.2735483398
"622",2021-12-03,71089.5266813705,83345.2863352494,95262.133028657,83344.2295388431
"623",2021-12-10,72025.5411445319,84350.5638819639,96479.6848509758,84365.4171876572
"624",2021-12-17,72653.4541544108,85269.8100454337,97624.201779404,85264.2009234735
"625",2021-12-24,73388.7386272533,86239.8272162511,98764.4537701274,86213.2302053898
"626",2021-12-31,74265.3128452613,87426.4431184685,100108.488135317,87391.7513972871
"627",2022-01-07,75150.8029195822,88602.9831196889,101392.25910767,88521.010614347
"628",2022-01-14,76028.840788356,89649.6919162357,102659.07094656,89607.2712530564
"629",2022-01-21,76845.5958747566,90774.500970942,103927.341185636,90663.3108671825
"630",2022-01-28,77700.7771383844,91849.5393140995,105242.435417723,91724.7821375681
"631",2022-02-04,78532.243428003,92874.5268273627,106464.691911693,92764.3751393062
"632",2022-02-11,79339.1859916228,93888.5726944053,107663.688660704,93788.1421182846
"633",2022-02-18,80103.7950573999,94875.0778435618,108928.238820538,94804.5494366441
"634",2022-02-25,80895.7466814019,95894.1215973927,110071.960776776,95804.5061039806
