"","Week.ended","signal","All.75.84","fit","upr","lwr"
"465",2018-11-30,2890.99561404852,2829,NA,NA,NA
"466",2018-12-07,2965.20900140518,2965,NA,NA,NA
"467",2018-12-14,3067.42860615653,2962,NA,NA,NA
"468",2018-12-21,2656.38451160738,3136,NA,NA,NA
"469",2018-12-28,2811.694956815,2013,NA,NA,NA
"470",2019-01-04,3536.11559741487,3078,NA,NA,NA
"471",2019-01-11,3479.70976107988,3590,NA,NA,NA
"472",2019-01-18,3347.11390879954,3414,NA,NA,NA
"473",2019-01-25,3221.16468603816,3266,NA,NA,NA
"474",2019-02-01,3148.42715242715,3126,NA,NA,NA
"475",2019-02-08,3132.62951125789,3251,NA,NA,NA
"476",2019-02-15,3128.03784570139,3392,NA,NA,NA
"477",2019-02-22,3110.77562581268,3169,NA,NA,NA
"478",2019-03-01,3042.59952324702,3117,NA,NA,NA
"479",2019-03-08,3087.60274049648,3042,NA,NA,NA
"480",2019-03-15,3028.47905090724,2933,NA,NA,NA
"481",2019-03-22,2823.89568165486,2948,NA,NA,NA
"482",2019-03-29,2831.52044475258,2794,NA,NA,NA
"483",2019-04-05,2961.86136978599,2937,NA,NA,NA
"484",2019-04-12,2942.14187332941,2907,NA,NA,NA
"485",2019-04-19,2859.96778082837,2547,NA,NA,NA
"486",2019-04-26,2911.303885111,2811,NA,NA,NA
"487",2019-05-03,2776.32383937995,3207,NA,NA,NA
"488",2019-05-10,2810.93199623388,2579,NA,NA,NA
"489",2019-05-17,2851.7396892626,2864,NA,NA,NA
"490",2019-05-24,2629.98266134371,2946,NA,NA,NA
"491",2019-05-31,2563.02471809049,2403,NA,NA,NA
"492",2019-06-07,2813.72720612425,2846,NA,NA,NA
"493",2019-06-14,2681.56963986442,2672,NA,NA,NA
"494",2019-06-21,2653.39675220649,2711,NA,NA,NA
"495",2019-06-28,2643.51027738341,2692,NA,NA,NA
"496",2019-07-05,2623.98132545181,2650,NA,NA,NA
"497",2019-07-12,2638.87836739264,2616,NA,NA,NA
"498",2019-07-19,2586.55599729032,2610,NA,NA,NA
"499",2019-07-26,2595.83621265529,2580,NA,NA,NA
"500",2019-08-02,2610.98752525506,2664,NA,NA,NA
"501",2019-08-09,2598.66181746454,2575,NA,NA,NA
"502",2019-08-16,2610.54000378182,2530,NA,NA,NA
"503",2019-08-23,2511.81410217089,2479,NA,NA,NA
"504",2019-08-30,2524.66435774674,2319,NA,NA,NA
"505",2019-09-06,2652.53273716569,2775,NA,NA,NA
"506",2019-09-13,2667.05794822549,2654,NA,NA,NA
"507",2019-09-20,2697.07160843251,2695,NA,NA,NA
"508",2019-09-27,2743.14689505399,2760,NA,NA,NA
"509",2019-10-04,2772.02083382728,2780,NA,NA,NA
"510",2019-10-11,2839.15740756882,2869,NA,NA,NA
"511",2019-10-18,2874.0062208919,2920,NA,NA,NA
"512",2019-10-25,2833.18680668311,2799,NA,NA,NA
"513",2019-11-01,2922.38438501196,2938,NA,NA,NA
"514",2019-11-08,2975.21742846743,2998,NA,NA,NA
"515",2019-11-15,2957.77273371087,3070,NA,NA,NA
"516",2019-11-22,2975.38949103452,3163,NA,NA,NA
"517",2019-11-29,3072.82519221071,3142,NA,NA,NA
"518",2019-12-06,3144.00307429995,3078,NA,NA,NA
"519",2019-12-13,3245.14442243171,3215,NA,NA,NA
"520",2019-12-20,2830.78250985089,3299,NA,NA,NA
"521",2019-12-27,2983.11420581629,2231,NA,NA,NA
"522",2020-01-03,3703.17040834367,3584,NA,NA,NA
"523",2020-01-10,3632.31715861915,4014,NA,NA,NA
"524",2020-01-17,3477.20047872162,3715,NA,NA,NA
"525",2020-01-24,3323.64607856499,3337,NA,NA,NA
"526",2020-01-31,3224.23987916601,3256,NA,NA,NA
"527",2020-02-07,3180.16160379497,3056,NA,NA,NA
"528",2020-02-14,3154.50417293437,3009,NA,NA,NA
"529",2020-02-21,3128.35703291587,3034,NA,NA,NA
"530",2020-02-28,3055.83501714918,2968,NA,NA,NA
"531",2020-03-06,NA,NA,3101.3185188641,3550.08153863021,2652.55549909798
"532",2020-03-13,NA,NA,3041.3185188641,3495.66494928503,2586.97208844316
"533",2020-03-20,NA,NA,2833.0185188641,3292.88057400986,2373.15646371834
"534",2020-03-27,NA,NA,2840.61851886409,3305.93082333231,2375.30621439587
"535",2020-04-03,NA,NA,2969.81851886408,3440.51796821171,2499.11906951645
"536",2020-04-10,NA,NA,2948.2185188641,3424.24415109707,2472.19288663113
"537",2020-04-17,NA,NA,2863.11851886409,3344.41139588332,2381.82564184487
"538",2020-04-24,NA,NA,2902.2185188641,3388.72161689749,2415.71542083072
"539",2020-05-01,NA,NA,2752.0185188641,3243.6766270274,2260.36041070079
"540",2020-05-08,NA,NA,2784.21851886408,3280.97814509126,2287.45889263691
"541",2020-05-15,NA,NA,2815.7185188641,3317.5278025327,2313.90923519549
"542",2020-05-22,NA,NA,2585.0185188641,3091.8271495154,2078.20988821281
"543",2020-05-29,NA,NA,2518.51851886409,3030.27766048179,2006.7593772464
"544",2020-06-05,NA,NA,2764.91851886409,3281.58073923241,2248.25629849578
"545",2020-06-12,NA,NA,2629.41851886409,3150.93772357525,2107.89931415294
"546",2020-06-19,NA,NA,2597.6185188641,3123.94988958904,2071.28714813915
"547",2020-06-26,NA,NA,2585.8185188641,3116.91845553877,2054.71858218943
"548",2020-07-03,NA,NA,2565.8185188641,3101.64458547758,2029.99245225062
"549",2020-07-10,NA,NA,2581.01851886409,3121.52939256518,2040.507645163
"550",2020-07-17,NA,NA,2528.31851886409,3073.47394212956,1983.16309559862
"551",2020-07-24,NA,NA,2537.9185188641,3087.67925449588,1988.15778323232
"552",2020-07-31,NA,NA,2552.9185188641,3107.24630760379,1998.59073012442
"553",2020-08-07,NA,NA,2542.0185188641,3100.87603943233,1983.16099829586
"554",2020-08-14,NA,NA,2554.61851886409,3117.96935024922,1991.26768747897
"555",2020-08-21,NA,NA,2454.2185188641,3022.02710469999,1886.40993302821
"556",2020-08-28,NA,NA,2464.41851886409,3036.65013375057,1892.18690397761
"557",2020-09-04,NA,NA,2583.5185188641,3160.13923649592,2006.89780123229
"558",2020-09-11,NA,NA,2592.9185188641,3173.89518184538,2011.94185588281
"559",2020-09-18,NA,NA,2617.41851886408,3202.71871009547,2032.11832763268
"560",2020-09-25,NA,NA,2657.9185188641,3247.5105343987,2068.3265033295
"561",2020-10-02,NA,NA,2681.7185188641,3275.57134213666,2087.86569559154
"562",2020-10-09,NA,NA,2744.01851886409,3342.10179620549,2145.9352415227
"563",2020-10-16,NA,NA,2774.91851886409,3377.20253621974,2172.63450150843
"564",2020-10-23,NA,NA,2731.5185188641,3337.97417964129,2125.0628580869
"565",2020-10-30,NA,NA,2817.1185188641,3427.7173228388,2206.51971488939
"566",2020-11-06,NA,NA,2866.81851886409,3481.532542083,2252.10449564517
"567",2020-11-13,NA,NA,2846.91851886409,3465.7203944823,2228.11664324587
"568",2020-11-20,NA,NA,2865.41851886409,3488.28141886317,2242.55561886501
"569",2020-11-27,NA,NA,2969.3185188641,3596.21613659916,2342.42090112903
"570",2020-12-04,NA,NA,3049.01851886409,3679.92505239226,2418.11198533591
"571",2020-12-11,NA,NA,3156.7185188641,3791.60865500986,2521.82838271834
"572",2020-12-18,NA,NA,2748.01851886409,3386.86741798016,2109.16961974801
"573",2020-12-25,NA,NA,2919.94070804342,3561.954706518,2277.92670956885
"574",2021-01-01,NA,NA,3637.21343531618,4283.11027861322,2991.31659201913
"575",2021-01-08,NA,NA,3560.03161713436,4209.78810238469,2910.27513188403
"576",2021-01-15,NA,NA,3409.94070804344,4063.53404343528,2756.34737265159
"577",2021-01-22,NA,NA,3268.4861625889,3925.89395537236,2611.07836980545
"578",2021-01-29,NA,NA,3181.57707167981,3842.7773166557,2520.37682670391
"579",2021-02-05,NA,NA,3150.94070804344,3815.91177651181,2485.96963957507
"580",2021-02-12,NA,NA,3135.03161713435,3803.75224627909,2466.31098798961
"581",2021-02-19,NA,NA,3114.30434440709,3786.75362709501,2441.85506171916
"582",2021-02-26,NA,NA,3044.39525349799,3720.55262847166,2368.23787852432
"583",2021-03-05,NA,NA,3089.87875521291,3775.20227943684,2404.55523098897
"584",2021-03-12,NA,NA,3029.87875521291,3719.5363292338,2340.22118119202
"585",2021-03-19,NA,NA,2821.57875521291,3515.54331191163,2127.6141985142
"586",2021-03-26,NA,NA,2829.17875521291,3527.42372834462,2130.93378208119
"587",2021-04-02,NA,NA,2958.37875521289,3660.87806414734,2255.87944627845
"588",2021-04-09,NA,NA,2936.77875521291,3643.50679031768,2230.05072010815
"589",2021-04-16,NA,NA,2851.67875521291,3562.61036384534,2140.74714658047
"590",2021-04-23,NA,NA,2890.77875521292,3605.88922828849,2175.66828213735
"591",2021-04-30,NA,NA,2740.57875521291,3459.8438143198,2021.31369610603
"592",2021-05-07,NA,NA,2772.7787552129,3496.17454024464,2049.38297018115
"593",2021-05-14,NA,NA,2804.27875521291,3531.78181249265,2076.77569793318
"594",2021-05-21,NA,NA,2573.57875521292,3305.16602608429,1841.99148434154
"595",2021-05-28,NA,NA,2507.07875521291,3242.72756507444,1771.42994535138
"596",2021-06-04,NA,NA,2753.4787552129,3493.16680297382,2013.79070745199
"597",2021-06-11,NA,NA,2617.97875521291,3361.68410314986,1874.27340727596
"598",2021-06-18,NA,NA,2586.17875521291,3333.8798192082,1838.47769121763
"599",2021-06-25,NA,NA,2574.37875521292,3326.05429535597,1822.70321506986
"600",2021-07-02,NA,NA,2554.37875521291,3310.0078667478,1798.74964367802
"601",2021-07-09,NA,NA,2569.5787552129,3329.14085981573,1810.01665061008
"602",2021-07-16,NA,NA,2516.8787552129,3280.35359258369,1753.40391784212
"603",2021-07-23,NA,NA,2526.47875521291,3293.84637496762,1759.1111354582
"604",2021-07-30,NA,NA,2541.47875521292,3312.71950906198,1770.23800136386
"605",2021-08-06,NA,NA,2530.57875521291,3305.67328941331,1755.48422101251
"606",2021-08-13,NA,NA,2543.1787552129,3322.10800328169,1764.24950714412
"607",2021-08-20,NA,NA,2442.77875521291,3225.52393089058,1660.03357953524
"608",2021-08-27,NA,NA,2452.97875521291,3239.52134566579,1666.43616476002
"609",2021-09-03,NA,NA,2572.07875521291,3362.40051446417,1781.75699596166
"610",2021-09-10,NA,NA,2581.47875521291,3375.56169779238,1787.39581263345
"611",2021-09-17,NA,NA,2605.97875521289,3403.8051500165,1808.15236040928
"612",2021-09-24,NA,NA,2646.47875521291,3448.03111956286,1844.92639086297
"613",2021-10-01,NA,NA,2670.27875521292,3475.5398491102,1865.01766131563
"614",2021-10-08,NA,NA,2732.57875521291,3541.53157577435,1923.62593465146
"615",2021-10-15,NA,NA,2763.4787552129,3576.10653128506,1950.85097914074
"616",2021-10-22,NA,NA,2720.07875521291,3536.36494215573,1903.79256827009
"617",2021-10-29,NA,NA,2805.67875521291,3625.60702984632,1985.75048057951
"618",2021-11-05,NA,NA,2855.3787552129,3678.93301091982,2031.82449950598
"619",2021-11-12,NA,NA,2835.4787552129,3662.64309719256,2008.31441323324
"620",2021-11-19,NA,NA,2853.97875521291,3684.73749587851,2023.2200145473
"621",2021-11-26,NA,NA,2957.87875521291,3792.21640972814,2123.54110069768
"622",2021-12-03,NA,NA,3037.5787552129,3875.48003716182,2199.67747326398
"623",2021-12-10,NA,NA,3145.27875521291,3986.72857239829,2303.82893802754
"624",2021-12-17,NA,NA,2736.5787552129,3581.56220557803,1891.59530484777
"625",2021-12-24,NA,NA,2908.50094439223,3756.69248487589,2060.30940390858
"626",2021-12-31,NA,NA,3625.77367166499,4477.39747766686,2774.14986566313
"627",2022-01-07,NA,NA,3548.59185348317,4403.63414749568,2693.54955947066
"628",2022-01-14,NA,NA,3398.50094439225,4256.94811350125,2540.05377528326
"629",2022-01-21,NA,NA,3257.04639893772,4118.88499157112,2395.20780630432
"630",2022-01-28,NA,NA,3170.13730802862,4035.3540307943,2304.92058526294
"631",2022-02-04,NA,NA,3139.50094439225,4008.08265900203,2270.91922978248
"632",2022-02-11,NA,NA,3123.59185348316,3995.52557375984,2251.65813320649
"633",2022-02-18,NA,NA,3102.8645807559,3978.13746972059,2227.59169179121
"634",2022-02-25,NA,NA,3032.9554898468,3911.55485688372,2154.35612280989
