"","Week.ended","signal","All.01.14","fit","upr","lwr"
"483",2019-04-05,18.8744275692434,13,NA,NA,NA
"484",2019-04-12,20.0744262558969,23,NA,NA,NA
"485",2019-04-19,18.4744247503202,21,NA,NA,NA
"486",2019-04-26,17.8744230787967,18,NA,NA,NA
"487",2019-05-03,17.5744213990222,18,NA,NA,NA
"488",2019-05-10,18.7744196912839,17,NA,NA,NA
"489",2019-05-17,18.7744181001372,14,NA,NA,NA
"490",2019-05-24,17.674416822701,21,NA,NA,NA
"491",2019-05-31,16.7744153267524,16,NA,NA,NA
"492",2019-06-07,17.1744138816876,18,NA,NA,NA
"493",2019-06-14,17.1744123823765,18,NA,NA,NA
"494",2019-06-21,15.9744108288189,20,NA,NA,NA
"495",2019-06-28,17.0744090107533,21,NA,NA,NA
"496",2019-07-05,20.3744069347504,26,NA,NA,NA
"497",2019-07-12,17.8744044891086,16,NA,NA,NA
"498",2019-07-19,15.0744021666277,14,NA,NA,NA
"499",2019-07-26,14.8743999147422,14,NA,NA,NA
"500",2019-08-02,16.6743977203105,11,NA,NA,NA
"501",2019-08-09,14.3743958987244,12,NA,NA,NA
"502",2019-08-16,15.4743942331516,24,NA,NA,NA
"503",2019-08-23,12.3743920073904,8,NA,NA,NA
"504",2019-08-30,14.8743900690554,16,NA,NA,NA
"505",2019-09-06,18.4743880567606,19,NA,NA,NA
"506",2019-09-13,14.8743860099296,12,NA,NA,NA
"507",2019-09-20,16.5743841519645,18,NA,NA,NA
"508",2019-09-27,16.0743822003276,14,NA,NA,NA
"509",2019-10-04,16.4743803849907,15,NA,NA,NA
"510",2019-10-11,16.8743786665307,16,NA,NA,NA
"511",2019-10-18,18.5743770055232,14,NA,NA,NA
"512",2019-10-25,17.7743756450825,14,NA,NA,NA
"513",2019-11-01,19.1743745326435,19,NA,NA,NA
"514",2019-11-08,14.8743734316617,7,NA,NA,NA
"515",2019-11-15,17.7743728480787,19,NA,NA,NA
"516",2019-11-22,19.1743721839638,19,NA,NA,NA
"517",2019-11-29,20.8743715313064,14,NA,NA,NA
"518",2019-12-06,18.8743713303406,17,NA,NA,NA
"519",2019-12-13,23.0743712525337,32,NA,NA,NA
"520",2019-12-20,17.3743705882538,19,NA,NA,NA
"521",2019-12-27,15.3553624983416,13,NA,NA,NA
"522",2020-01-03,20.0826346092829,16,NA,NA,NA
"523",2020-01-10,17.3553615339346,26,NA,NA,NA
"524",2020-01-17,19.9008151633034,16,NA,NA,NA
"525",2020-01-24,18.6280872308001,21,NA,NA,NA
"526",2020-01-31,17.9917227788096,15,NA,NA,NA
"527",2020-02-07,18.7189948870319,16,NA,NA,NA
"528",2020-02-14,17.3553580830007,12,NA,NA,NA
"529",2020-02-21,21.0826307217616,18,NA,NA,NA
"530",2020-02-28,18.2644490176169,20,NA,NA,NA
"531",2020-03-06,NA,NA,20.1908939193786,29.7350602557447,10.6467275830124
"532",2020-03-13,NA,NA,18.8908939193787,28.4350605674233,9.34672727133402
"533",2020-03-20,NA,NA,18.2908939193784,27.8350608791015,8.74672695965533
"534",2020-03-27,NA,NA,17.3908939193787,26.9350611907803,7.84672664797716
"535",2020-04-03,NA,NA,18.4908939193784,28.0350615024584,8.94672633629838
"536",2020-04-10,NA,NA,19.6908939193788,29.2350618141373,10.1467260246203
"537",2020-04-17,NA,NA,18.0908939193785,27.6350621258154,8.54672571294161
"538",2020-04-24,NA,NA,17.4908939193785,27.0350624374938,7.94672540126318
"539",2020-05-01,NA,NA,17.1908939193788,26.7350627491725,7.64672508958502
"540",2020-05-08,NA,NA,18.3908939193784,27.9350630608506,8.84672477790629
"541",2020-05-15,NA,NA,18.3908939193787,27.9350633725292,8.84672446622818
"542",2020-05-22,NA,NA,17.2908939193785,26.8350636842074,7.74672415454955
"543",2020-05-29,NA,NA,16.3908939193787,25.935063995886,6.84672384287145
"544",2020-06-05,NA,NA,16.7908939193786,26.3350643075642,7.24672353119295
"545",2020-06-12,NA,NA,16.7908939193785,26.3350646192425,7.24672321951451
"546",2020-06-19,NA,NA,15.5908939193787,25.135064930921,6.04672290783637
"547",2020-06-26,NA,NA,16.6908939193786,26.2350652425993,7.14672259615794
"548",2020-07-03,NA,NA,19.9908939193787,29.5350655542776,10.4467222844797
"549",2020-07-10,NA,NA,17.4908939193786,27.0350658659559,7.9467219728013
"550",2020-07-17,NA,NA,14.6908939193786,24.2350661776342,5.14672166112302
"551",2020-07-24,NA,NA,14.4908939193786,24.0350664893125,4.94672134944476
"552",2020-07-31,NA,NA,16.2908939193787,25.8350668009908,6.7467210377665
"553",2020-08-07,NA,NA,13.9908939193786,23.5350671126691,4.44672072608822
"554",2020-08-14,NA,NA,15.0908939193785,24.6350674243472,5.54672041440978
"555",2020-08-21,NA,NA,11.9908939193788,21.5350677360257,2.44672010273183
"556",2020-08-28,NA,NA,14.4908939193785,24.0350680477037,4.94671979105335
"557",2020-09-04,NA,NA,18.0908939193786,27.635068359382,8.5467194793752
"558",2020-09-11,NA,NA,14.4908939193788,24.0350686710604,4.94671916769716
"559",2020-09-18,NA,NA,16.1908939193784,25.7350689827383,6.64671885601859
"560",2020-09-25,NA,NA,15.6908939193788,25.2350692944168,6.14671854434078
"561",2020-10-02,NA,NA,16.0908939193785,25.6350696060947,6.54671823266229
"562",2020-10-09,NA,NA,16.4908939193785,26.0350699177729,6.94671792098415
"563",2020-10-16,NA,NA,18.1908939193787,27.7350702294513,8.64671760930614
"564",2020-10-23,NA,NA,17.3908939193786,26.9350705411293,7.8467172976279
"565",2020-10-30,NA,NA,18.7908939193788,28.3350708528076,9.24671698594988
"566",2020-11-06,NA,NA,14.4908939193785,24.0350711644855,4.94671667427151
"567",2020-11-13,NA,NA,17.3908939193786,26.9350714761638,7.84671636259352
"568",2020-11-20,NA,NA,18.7908939193786,28.3350717878418,9.24671605091532
"569",2020-11-27,NA,NA,20.4908939193787,30.0350720995201,10.9467157392373
"570",2020-12-04,NA,NA,18.4908939193785,28.035072411198,8.94671542755908
"571",2020-12-11,NA,NA,22.6908939193787,32.2350727228762,13.1467151158811
"572",2020-12-18,NA,NA,16.9908939193789,26.5350730345545,7.44671480420329
"573",2020-12-25,NA,NA,14.9718866005612,24.4822348219068,5.46153837921566
"574",2021-01-01,NA,NA,19.6991593278344,29.2095078593818,10.188810796287
"575",2021-01-08,NA,NA,16.9718866005616,26.4822354423107,7.4615377588125
"576",2021-01-15,NA,NA,19.517341146016,29.0276902979669,10.0069919940652
"577",2021-01-22,NA,NA,18.244613873289,27.7549633354416,8.7342644111364
"578",2021-01-29,NA,NA,17.6082502369251,27.1186000092795,8.09790046457078
"579",2021-02-05,NA,NA,18.3355229641981,27.8458730467541,8.82517288164199
"580",2021-02-12,NA,NA,16.9718866005614,26.4822369933192,7.46153620780362
"581",2021-02-19,NA,NA,20.6991593278344,30.2095100307939,11.1888086248749
"582",2021-02-26,NA,NA,17.8809775096525,27.3913285228137,8.37062649649132
"583",2021-03-05,NA,NA,19.8074224114142,29.362937310589,10.2519075122393
"584",2021-03-12,NA,NA,18.5074224114143,28.062937678499,8.9519071443296
"585",2021-03-19,NA,NA,17.907422411414,27.4629380464085,8.35190677641952
"586",2021-03-26,NA,NA,17.0074224114144,26.5629384143187,7.45190640851005
"587",2021-04-02,NA,NA,18.107422411414,27.6629387822281,8.55190604059988
"588",2021-04-09,NA,NA,19.3074224114144,28.8629391501383,9.75190567269057
"589",2021-04-16,NA,NA,17.7074224114141,27.2629395180478,8.15190530478049
"590",2021-04-23,NA,NA,17.1074224114141,26.6629398859575,7.55190493687071
"591",2021-04-30,NA,NA,16.8074224114144,26.3629402538675,7.25190456896127
"592",2021-05-07,NA,NA,18.007422411414,27.5629406217768,8.45190420105118
"593",2021-05-14,NA,NA,18.0074224114143,27.5629409896869,8.45190383314179
"594",2021-05-21,NA,NA,16.907422411414,26.4629413575963,7.35190346523181
"595",2021-05-28,NA,NA,16.0074224114143,25.5629417255062,6.45190309732245
"596",2021-06-04,NA,NA,16.4074224114142,25.9629420934158,6.85190272941264
"597",2021-06-11,NA,NA,16.4074224114141,25.9629424613253,6.85190236150288
"598",2021-06-18,NA,NA,15.2074224114143,24.7629428292352,5.65190199359348
"599",2021-06-25,NA,NA,16.3074224114142,25.8629431971447,6.75190162568373
"600",2021-07-02,NA,NA,19.6074224114143,29.1629435650543,10.0519012577742
"601",2021-07-09,NA,NA,17.1074224114142,26.6629439329639,7.55190088986455
"602",2021-07-16,NA,NA,14.3074224114142,23.8629443008735,4.75190052195499
"603",2021-07-23,NA,NA,14.1074224114143,23.6629446687831,4.55190015404547
"604",2021-07-30,NA,NA,15.9074224114143,25.4629450366926,6.35189978613594
"605",2021-08-06,NA,NA,13.6074224114143,23.1629454046021,4.05189941822638
"606",2021-08-13,NA,NA,14.7074224114141,24.2629457725115,5.15189905031668
"607",2021-08-20,NA,NA,11.6074224114144,21.1629461404213,2.0518986824075
"608",2021-08-27,NA,NA,14.1074224114141,23.6629465083305,4.55189831449774
"609",2021-09-03,NA,NA,17.7074224114142,27.2629468762401,8.15189794658835
"610",2021-09-10,NA,NA,14.1074224114144,23.6629472441498,4.55189757867909
"611",2021-09-17,NA,NA,15.807422411414,25.3629476120588,6.25189721076924
"612",2021-09-24,NA,NA,15.3074224114144,24.8629479799687,5.75189684286023
"613",2021-10-01,NA,NA,15.7074224114141,25.2629483478777,6.15189647495047
"614",2021-10-08,NA,NA,16.1074224114141,25.6629487157872,6.5518961070411
"615",2021-10-15,NA,NA,17.8074224114143,27.3629490836968,8.2518957391319
"616",2021-10-22,NA,NA,17.0074224114142,26.562949451606,7.4518953712224
"617",2021-10-29,NA,NA,18.4074224114144,27.9629498195156,8.8518950033132
"618",2021-11-05,NA,NA,14.1074224114141,23.6629501874247,4.5518946354036
"619",2021-11-12,NA,NA,17.0074224114143,26.5629505553341,7.4518942674944
"620",2021-11-19,NA,NA,18.4074224114142,27.9629509232434,8.85189389958499
"621",2021-11-26,NA,NA,20.1074224114143,29.6629512911528,10.5518935316758
"622",2021-12-03,NA,NA,18.1074224114141,27.6629516590619,8.55189316376634
"623",2021-12-10,NA,NA,22.3074224114143,31.8629520269713,12.7518927958572
"624",2021-12-17,NA,NA,16.6074224114146,26.1629523948809,7.05189242794822
"625",2021-12-24,NA,NA,14.5884150925968,24.1111016698666,5.06572851532706
"626",2021-12-31,NA,NA,19.31568781987,28.8383747585729,9.7930008811671
"627",2022-01-07,NA,NA,16.5884150925972,26.1111023927333,7.06572779246119
"628",2022-01-14,NA,NA,19.1338696380516,28.6565572996208,9.61118197648244
"629",2022-01-21,NA,NA,17.8611423653247,27.383830388327,8.33845434232235
"630",2022-01-28,NA,NA,17.2247787289608,26.7474671133962,7.70209034452533
"631",2022-02-04,NA,NA,17.9520514562337,27.4747402021022,8.42936271036519
"632",2022-02-11,NA,NA,16.588415092597,26.1111041998986,7.06572598529542
"633",2022-02-18,NA,NA,20.31568781987,29.8383772886046,10.7929983511353
"634",2022-02-25,NA,NA,17.4975060016881,27.0201958318558,7.97481617152043
