"","Week.ended","signal","Female.65.74","fit","upr","lwr"
"498",2019-07-19,653.341403793334,637,NA,NA,NA
"499",2019-07-26,649.601974305557,647,NA,NA,NA
"500",2019-08-02,647.670504813989,676,NA,NA,NA
"501",2019-08-09,641.052369334281,640,NA,NA,NA
"502",2019-08-16,650.43745327757,646,NA,NA,NA
"503",2019-08-23,625.536112340029,640,NA,NA,NA
"504",2019-08-30,630.290523274936,573,NA,NA,NA
"505",2019-09-06,638.520198180416,688,NA,NA,NA
"506",2019-09-13,668.19850378371,671,NA,NA,NA
"507",2019-09-20,658.368239010571,674,NA,NA,NA
"508",2019-09-27,673.190153335457,625,NA,NA,NA
"509",2019-10-04,674.359491651831,715,NA,NA,NA
"510",2019-10-11,663.204501956313,629,NA,NA,NA
"511",2019-10-18,675.954151151861,691,NA,NA,NA
"512",2019-10-25,687.357771876055,700,NA,NA,NA
"513",2019-11-01,691.922717319045,683,NA,NA,NA
"514",2019-11-08,689.514959263727,685,NA,NA,NA
"515",2019-11-15,688.421013434974,693,NA,NA,NA
"516",2019-11-22,699.513059506444,701,NA,NA,NA
"517",2019-11-29,726.600556708745,743,NA,NA,NA
"518",2019-12-06,737.33788450462,704,NA,NA,NA
"519",2019-12-13,764.677200023333,765,NA,NA,NA
"520",2019-12-20,683.215528027833,808,NA,NA,NA
"521",2019-12-27,703.725111065983,519,NA,NA,NA
"522",2020-01-03,859.292264857917,748,NA,NA,NA
"523",2020-01-10,844.018067322183,928,NA,NA,NA
"524",2020-01-17,822.850587446333,852,NA,NA,NA
"525",2020-01-24,776.048478734208,813,NA,NA,NA
"526",2020-01-31,762.042418320189,808,NA,NA,NA
"527",2020-02-07,763.713945647313,760,NA,NA,NA
"528",2020-02-14,739.033198365302,694,NA,NA,NA
"529",2020-02-21,750.217490001231,745,NA,NA,NA
"530",2020-02-28,752.690470328315,729,NA,NA,NA
"531",2020-03-06,NA,NA,732.759517361147,844.893098663001,620.625936059292
"532",2020-03-13,NA,NA,722.959517361146,835.255209587721,610.66382513457
"533",2020-03-20,NA,NA,703.559517361148,816.017086824977,591.101947897319
"534",2020-03-27,NA,NA,689.159517361146,801.778731382458,576.540303339833
"535",2020-04-03,NA,NA,739.559517361143,852.340144260643,626.778890461642
"536",2020-04-10,NA,NA,732.659517361148,845.601326452868,619.717708269428
"537",2020-04-17,NA,NA,700.659517361146,813.762278945365,587.556755776927
"538",2020-04-24,NA,NA,717.659517361149,830.923002717388,604.39603200491
"539",2020-05-01,NA,NA,672.059517361147,785.483498741229,558.635535981066
"540",2020-05-08,NA,NA,691.959517361144,805.543767982325,578.375266739963
"541",2020-05-15,NA,NA,719.859517361147,833.603811399316,606.115223322978
"542",2020-05-22,NA,NA,671.259517361148,785.163629944091,557.355404778206
"543",2020-05-29,NA,NA,650.459517361146,764.523224561876,536.395810160416
"544",2020-06-05,NA,NA,706.459517361146,820.682596191302,592.23643853099
"545",2020-06-12,NA,NA,679.659517361147,794.041745764454,565.277288957841
"546",2020-06-19,NA,NA,661.259517361147,775.800674206939,546.718360515354
"547",2020-06-26,NA,NA,668.959517361149,783.65938243796,554.259652284338
"548",2020-07-03,NA,NA,651.059517361148,765.917871370357,536.201163351939
"549",2020-07-10,NA,NA,655.059517361146,770.07614191069,540.042892811601
"550",2020-07-17,NA,NA,656.259517361147,771.434194959294,541.084839763
"551",2020-07-24,NA,NA,652.659517361148,767.992031410324,537.327003311972
"552",2020-07-31,NA,NA,650.85951736115,766.34965215183,535.369382570469
"553",2020-08-07,NA,NA,644.459517361148,760.107058065807,528.811976656489
"554",2020-08-14,NA,NA,654.059517361146,769.864250028261,538.254784694032
"555",2020-08-21,NA,NA,629.359517361149,745.321228909263,513.397805813034
"556",2020-08-28,NA,NA,634.359517361147,750.47799557299,518.241039149304
"557",2020-09-04,NA,NA,642.659517361149,758.934550877809,526.384483844489
"558",2020-09-11,NA,NA,672.559517361148,788.990895676303,556.128139045994
"559",2020-09-18,NA,NA,662.959517361145,779.547030815344,546.372003906947
"560",2020-09-25,NA,NA,678.059517361149,794.802957136149,561.316077586149
"561",2020-10-02,NA,NA,679.35951736115,796.258675474308,562.460359247991
"562",2020-10-09,NA,NA,668.459517361148,785.514186659863,551.404848062434
"563",2020-10-16,NA,NA,681.359517361146,798.569491517348,564.149543204944
"564",2020-10-23,NA,NA,692.959517361149,810.324590865849,575.594443856448
"565",2020-10-30,NA,NA,697.759517361149,815.279485519033,580.239549203265
"566",2020-11-06,NA,NA,695.559517361147,813.234176285217,577.884858437078
"567",2020-11-13,NA,NA,694.659517361146,812.488663967418,576.830370754874
"568",2020-11-20,NA,NA,705.959517361148,823.942949363394,587.976085358902
"569",2020-11-27,NA,NA,733.25951736115,851.397033265687,615.122001456613
"570",2020-12-04,NA,NA,744.259517361146,862.550916461676,625.968118260616
"571",2020-12-11,NA,NA,771.759517361151,890.204599733646,653.314434988656
"572",2020-12-18,NA,NA,690.459517361148,809.05808385878,571.860950863515
"573",2020-12-25,NA,NA,711.512514797777,829.934529663128,593.090499932426
"574",2021-01-01,NA,NA,867.057969343239,985.632230296186,748.483708390292
"575",2021-01-08,NA,NA,851.421605706874,970.147917518139,732.69529389561
"576",2021-01-15,NA,NA,830.148878434146,949.027046623573,711.270710244719
"577",2021-01-22,NA,NA,783.330696615965,902.360527447744,664.300865784186
"578",2021-01-29,NA,NA,769.421605706873,888.6029061848,650.240305228946
"579",2021-02-05,NA,NA,771.330696615964,890.663274478751,651.998118753177
"580",2021-02-12,NA,NA,746.876151161419,866.359814878038,627.392487444799
"581",2021-02-19,NA,NA,758.148878434147,877.783437199223,638.514319669071
"582",2021-02-26,NA,NA,760.694332979601,880.479596708836,640.909069250366
"583",2021-03-05,NA,NA,740.763380012433,861.650523968518,619.876236056349
"584",2021-03-12,NA,NA,730.963380012432,852.028234530507,609.898525494357
"585",2021-03-19,NA,NA,711.563380012434,832.805684614031,590.321075410837
"586",2021-03-26,NA,NA,697.163380012432,818.58287536112,575.743884663744
"587",2021-04-02,NA,NA,747.563380012429,869.159807905495,625.966952119362
"588",2021-04-09,NA,NA,740.663380012435,862.436483372649,618.89027665222
"589",2021-04-16,NA,NA,708.663380012433,830.612902879893,586.713857144973
"590",2021-04-23,NA,NA,725.663380012436,847.789067536497,603.537692488374
"591",2021-04-30,NA,NA,680.063380012434,802.364978443724,557.761781581144
"592",2021-05-07,NA,NA,699.96338001243,822.440636694935,577.486123329926
"593",2021-05-14,NA,NA,727.863380012434,850.516043375672,605.210716649196
"594",2021-05-21,NA,NA,679.263380012435,802.091199563706,556.435560461165
"595",2021-05-28,NA,NA,658.463380012433,781.466106329142,535.460653695724
"596",2021-06-04,NA,NA,714.463380012432,837.640764734494,591.28599529037
"597",2021-06-11,NA,NA,687.663380012434,811.015175834751,564.311584190117
"598",2021-06-18,NA,NA,669.263380012433,792.789340677446,545.73741934742
"599",2021-06-25,NA,NA,676.963380012435,800.663260302749,553.263499722122
"600",2021-07-02,NA,NA,659.063380012435,782.936935743517,535.189824281352
"601",2021-07-09,NA,NA,663.063380012432,787.110368025383,539.016391999481
"602",2021-07-16,NA,NA,664.263380012433,788.483558166825,540.043201858041
"603",2021-07-23,NA,NA,660.663380012435,785.056507179222,536.270252845647
"604",2021-07-30,NA,NA,658.863380012437,783.429216066936,534.297543957938
"605",2021-08-06,NA,NA,652.463380012435,777.201685827368,527.725074197501
"606",2021-08-13,NA,NA,662.063380012433,786.973917451048,537.152842573818
"607",2021-08-20,NA,NA,637.363380012435,762.44591192168,512.28084810319
"608",2021-08-27,NA,NA,642.363380012433,767.617670216207,517.10908980866
"609",2021-09-03,NA,NA,650.663380012435,776.089193304894,525.237566719977
"610",2021-09-10,NA,NA,680.563380012435,806.160482151371,554.966277873499
"611",2021-09-17,NA,NA,670.963380012431,796.731537712709,545.195222312153
"612",2021-09-24,NA,NA,686.063380012435,812.002360939493,560.124399085378
"613",2021-10-01,NA,NA,687.363380012436,813.472952775845,561.253807249028
"614",2021-10-08,NA,NA,676.463380012435,802.743314159523,550.183445865346
"615",2021-10-15,NA,NA,689.363380012433,815.813446021972,562.913314002894
"616",2021-10-22,NA,NA,700.963380012435,827.583349288377,574.343410736493
"617",2021-10-29,NA,NA,705.763380012436,832.553024877717,578.973735147155
"618",2021-11-05,NA,NA,703.563380012434,830.522473702834,576.604286322034
"619",2021-11-12,NA,NA,702.663380012432,829.79169667049,575.535063354374
"620",2021-11-19,NA,NA,713.963380012434,841.260694681421,586.666065343447
"621",2021-11-26,NA,NA,741.263380012436,868.729468630385,613.797291394488
"622",2021-12-03,NA,NA,752.263380012433,879.898019406221,624.628740618644
"623",2021-12-10,NA,NA,779.763380012437,907.566347891928,651.960412132947
"624",2021-12-17,NA,NA,698.463380012434,826.434454964666,570.492305060202
"625",2021-12-24,NA,NA,719.516377449063,847.396640991281,591.636113906846
"626",2021-12-31,NA,NA,875.061831994525,1003.10657880343,747.017085185621
"627",2022-01-07,NA,NA,859.425468358161,987.634487413319,731.216449303002
"628",2022-01-14,NA,NA,838.152741085432,966.525822176506,709.779659994359
"629",2022-01-21,NA,NA,791.334559267252,919.871492988828,662.797625545676
"630",2022-01-28,NA,NA,777.425468358159,906.126046104626,648.724890611692
"631",2022-02-04,NA,NA,779.33455926725,908.198573227718,650.470545306781
"632",2022-02-11,NA,NA,754.880013812705,883.907256965976,625.852770659434
"633",2022-02-18,NA,NA,766.152741085433,895.343007195008,636.962474975858
"634",2022-02-25,NA,NA,768.698195630887,898.051279240024,639.345112021751
