"","Week.ended","2.5%","50%","97.5%","fit"
"612",2021-09-24,7602.46316955793,8137.89841311784,8646.20848877293,8132.1371515707
"613",2021-10-01,7692.59678487315,8235.74760534489,8758.46164482217,8231.17285713846
"614",2021-10-08,7778.08644984032,8329.99949308093,8857.31950275901,8323.51650372832
"615",2021-10-15,7869.6909571622,8428.43666721379,8964.85118875199,8424.19346017178
"616",2021-10-22,7964.65494311486,8528.38324758513,9069.40136619237,8523.65178367745
"617",2021-10-29,8059.66570928331,8626.45060414115,9181.24749903474,8623.81925441755
"618",2021-11-05,8150.71335549839,8731.58275089844,9295.24310324252,8727.24068265951
"619",2021-11-12,8241.51026459143,8832.31368978293,9399.90979547958,8824.68824753462
"620",2021-11-19,8330.40690770439,8935.6239378196,9511.32025736075,8926.91392030742
"621",2021-11-26,8426.90216337427,9039.15832504117,9629.62501987753,9031.81755593539
"622",2021-12-03,8526.66432032492,9146.09579510979,9743.96297580687,9137.25467955964
"623",2021-12-10,8628.35671490085,9259.12516949369,9864.66998414534,9248.48222081416
"624",2021-12-17,8716.62659754427,9351.42344611658,9960.43207498982,9341.21238484167
"625",2021-12-24,8785.41975035649,9435.31947688878,10054.3183527826,9421.72321571355
"626",2021-12-31,8880.88474499682,9535.43551602408,10164.5855846904,9524.67072488379
"627",2022-01-07,8979.75202658851,9641.96360864618,10279.43663332,9632.48293133725
"628",2022-01-14,9069.34842027293,9747.28995968405,10390.9689761043,9737.88009597869
"629",2022-01-21,9160.89962841354,9848.51089619603,10498.4956075643,9840.52164238665
"630",2022-01-28,9259.65016765207,9951.69569603557,10615.6756523405,9944.19960519426
"631",2022-02-04,9363.14028220667,10062.9426872245,10741.0445711248,10052.5314522883
"632",2022-02-11,9457.28342397756,10169.5884298284,10854.5859929511,10158.7380263395
"633",2022-02-18,9553.36134997903,10280.2981958254,10964.0962049142,10263.1272841132
"634",2022-02-25,9644.2767182799,10383.3207211911,11073.9653789448,10365.4836887443
