"","Week.ended","lwr","50%","upr","fit"
"582",2021-02-26,953.361168711702,1097.65316235286,1244.71137013157,1099.01692774947
"583",2021-03-05,967.210836034964,1115.07387106307,1265.35941994704,1116.06925940316
"584",2021-03-12,984.94132292327,1137.27817003411,1292.77570883213,1138.45794912727
"585",2021-03-19,999.590044582604,1155.82336403122,1314.15692199801,1157.07471601446
"586",2021-03-26,1017.09877743094,1176.48408033716,1341.3512621749,1178.04624364725
"587",2021-04-02,1033.46270786209,1196.4629059238,1366.02761075995,1197.94550530748
"588",2021-04-09,1050.07434834856,1216.19185147093,1388.40940669185,1217.29297587227
"589",2021-04-16,1066.30525427436,1236.30213471769,1410.64918214229,1237.61507934248
"590",2021-04-23,1081.89532899708,1258.11738034754,1433.70595094051,1259.10917198889
"591",2021-04-30,1097.45199823731,1278.42637593011,1457.24551458554,1279.08433237849
"592",2021-05-07,1113.33053990336,1298.43113349475,1482.52451998028,1299.67133364303
"593",2021-05-14,1130.50101401159,1319.22133613921,1507.07371980598,1320.11069092401
"594",2021-05-21,1145.51100315868,1338.10513835607,1533.02600463603,1339.40689532687
"595",2021-05-28,1159.53798499059,1354.99045582729,1553.33638984597,1356.11957251131
"596",2021-06-04,1179.92503002529,1377.47401020103,1577.82210226497,1378.42347049161
"597",2021-06-11,1196.41899845217,1398.35413242289,1601.48282576405,1399.50691879132
"598",2021-06-18,1214.06695827543,1420.52658532108,1626.55994413707,1420.3681249097
"599",2021-06-25,1228.01314012939,1439.06439325811,1648.67543821742,1438.40786102225
"600",2021-07-02,1245.69202889091,1460.28865788442,1672.99069184064,1459.44879296228
"601",2021-07-09,1261.47768026705,1479.34483773899,1695.33842597287,1478.72087319491
"602",2021-07-16,1278.10988631374,1498.87935670305,1717.34609051178,1497.72128691173
"603",2021-07-23,1295.09900328076,1518.43524350276,1741.67314680999,1517.78876667729
"604",2021-07-30,1311.72025594324,1540.15090275167,1768.41869566222,1540.27913387192
"605",2021-08-06,1332.4589074187,1563.17179174482,1795.19239545961,1563.29873371733
"606",2021-08-13,1353.46341811814,1586.81703921909,1823.7333010169,1586.89773731038
"607",2021-08-20,1366.32805391753,1603.65051497046,1846.375702829,1604.24852827198
"608",2021-08-27,1379.51293420472,1622.54553019163,1871.1088613534,1623.26606690233
"609",2021-09-03,1396.6450146854,1643.94644616547,1896.12216059654,1644.25399184692
"610",2021-09-10,1415.87289809633,1665.4091314874,1917.26629610853,1665.56191141737
"611",2021-09-17,1432.37758268488,1687.76480143289,1942.03056389624,1686.81764846326
"612",2021-09-24,1450.5692765886,1710.2290719104,1969.42151469803,1709.5814089899
"613",2021-10-01,1472.07684140516,1736.53454949081,1998.78336999362,1735.33228667852
"614",2021-10-08,1487.76050692961,1756.24260190008,2025.99224461266,1755.72103409945
"615",2021-10-15,1503.21100694255,1777.52848423468,2051.10460316594,1776.43851274741
"616",2021-10-22,1520.17493265725,1799.71301863145,2079.56980492215,1799.45786669724
"617",2021-10-29,1533.30503915938,1819.2466171195,2102.25003843334,1818.44786637825
"618",2021-11-05,1549.9680852325,1841.05428463076,2126.79649889163,1840.54667721024
"619",2021-11-12,1567.41282237695,1863.16071716983,2149.64957593834,1861.65206955185
"620",2021-11-19,1584.27555759761,1885.49517961176,2172.5373324942,1883.77300754607
"621",2021-11-26,1601.1124334125,1906.70194299934,2198.17909570396,1904.29571788407
"622",2021-12-03,1615.813935815,1927.32622773838,2220.76800677001,1923.98756368782
"623",2021-12-10,1634.34193226397,1949.22112517668,2246.71641166604,1946.68814011868
"624",2021-12-17,1647.64646128086,1968.76340497439,2268.75216228005,1965.05032480817
"625",2021-12-24,1660.52522635463,1984.43590581937,2289.42672380506,1981.19566133021
"626",2021-12-31,1670.74563295094,2001.81109224463,2312.35269963184,1998.9668689571
"627",2022-01-07,1687.78380482996,2024.53804994724,2340.24088418943,2021.18439953595
"628",2022-01-14,1703.34701503104,2044.44711699552,2365.52207742245,2041.36949096786
"629",2022-01-21,1717.12680722216,2064.61954472931,2390.25443873598,2060.52566789484
"630",2022-01-28,1734.42506407021,2085.83928191406,2416.21708003398,2082.15506103027
"631",2022-02-04,1748.64425546364,2104.59146415266,2438.09714473822,2102.41275817883
"632",2022-02-11,1764.10446314227,2124.5146935036,2460.59717270151,2121.77211351312
"633",2022-02-18,1777.89586459633,2142.74284779372,2484.75942418202,2139.93770413844
"634",2022-02-25,1790.10739791478,2160.25715952555,2505.45291792125,2157.18935745461
